date,value
2024-10-25,19773025.0
2024-10-26,19773481.25
2024-10-27,19773984.375
2024-10-28,19774509.375
2024-10-29,19775000.0
2024-10-30,19775528.125
2024-10-31,19776021.875
2024-11-01,19776500.0
2024-11-02,19776940.625
2024-11-03,19777353.125
2024-11-04,19777825.0
2024-11-05,19778259.375
2024-11-06,19778737.5
2024-11-07,19779225.0
2024-11-08,19779668.75
2024-11-09,19780103.125
2024-11-10,19780565.625
2024-11-11,19780990.625
2024-11-12,19781446.875
2024-11-13,19781878.125
2024-11-14,19782275.0
2024-11-15,19782743.75
2024-11-16,19783234.375
2024-11-17,19783703.125
2024-11-18,19784190.625
2024-11-19,19784737.5
2024-11-20,19785196.875
2024-11-21,19785646.875
2024-11-22,19786093.75
2024-11-23,19786525.0
2024-11-24,19786943.75
2024-11-25,19787471.875
2024-11-26,19787906.25
2024-11-27,19788321.875
2024-11-28,19788765.625
2024-11-29,19789143.75
2024-11-30,19789656.25
2024-12-01,19790150.0
2024-12-02,19790546.875
2024-12-03,19791037.5
2024-12-04,19791496.875
2024-12-05,19791981.25
2024-12-06,19792406.25
2024-12-07,19792850.0
2024-12-08,19793306.25
2024-12-09,19793828.125
2024-12-10,19794309.375
2024-12-11,19794753.125
2024-12-12,19795215.625
2024-12-13,19795746.875
2024-12-14,19796243.75
2024-12-15,19796671.875
2024-12-16,19797134.375
2024-12-17,19797559.375
2024-12-18,19798009.375
2024-12-19,19798462.5
2024-12-20,19798934.375
2024-12-21,19799387.5
2024-12-22,19799871.875
2024-12-23,19800306.25
2024-12-24,19800718.75
2024-12-25,19801190.625
2024-12-26,19801600.0
2024-12-27,19802093.75
2024-12-28,19802540.625
2024-12-29,19803034.375
2024-12-30,19803531.25
2024-12-31,19803934.375
2025-01-01,19804371.875
2025-01-02,19804893.75
